product_name,overall_rating,no_ratings,no_reviews,rating,title,review,cleaned_text,textblob_sentiment_seq,textblob_polarity_seq,textblob_sentiment_par,textblob_polarity_par,roberta_sentiment_seq,roberta_confidence_seq,roberta_sentiment_par,roberta_confidence_par
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Simply awesome,"Very good performance and battery life. Coming from windows some things I like while somethings I hate.
But from the machine perspective value for money. Not for gamers.",good performance battery life coming windows things like somethings hate machine perspective value money gamers,positive,0.05499999999999994,positive,0.05499999999999994,positive,0.7084839940071106,positive,0.7084839940071106
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Fabulous!,"Best in class
Display is just awesome crisp images
Sound quality very good
Fast charging also MagSafe
M2 chip best
Starlight colour loved it
Expensive but apple is apple",best class display awesome crisp images sound quality good fast charging also magsafe chip best starlight colour loved expensive apple apple,positive,0.5511111111111111,positive,0.5511111111111111,positive,0.9675150513648987,positive,0.9675150513648987
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Mind-blowing purchase,"The Item is outstanding, But the delivery was delayed due to Ekart Logistics.",item outstanding delivery delayed due ekart logistics,positive,0.1875,positive,0.1875,negative,0.45942601561546326,negative,0.45942601561546326
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,High Performance Machine !!,"Performance of Mac is much superior as compared to any windows machine. If you are concerned w.r.t productivity and efficiency of your efforts on laptop, choose Macbook.

For my needs, M2 gives most value for money.

CAUTION - Beware of the fact that if you are switching from windows ecosystem, you will need to put spend substantial efforts in first 2-3 weeks to learn Mac commands and shortcuts.",performance mac much superior compared windows machine concerned wrt productivity efficiency efforts laptop choose macbook needs gives value money caution beware fact switching windows ecosystem need put spend substantial efforts first weeks learn mac commands shortcuts,positive,0.48333333333333334,positive,0.48333333333333334,positive,0.7305141687393188,positive,0.7305141687393188
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Must buy!,Best laptop in 67k,best laptop 67k,positive,1.0,positive,1.0,positive,0.955928385257721,positive,0.955928385257721
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Wonderful,You can go for it without even thinking twice. Definitely worth the price.,without even thinking twice definitely worth price,positive,0.3,positive,0.3,positive,0.9378710985183716,positive,0.9378710985183716
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Classy product,"No need to tell it's apple
Good as al",need tell apple good,positive,0.7,positive,0.7,neutral,0.5196908116340637,neutral,0.5196908116340637
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Just wow!,The macbook is brilliant,macbook brilliant,positive,0.9,positive,0.9,positive,0.9734345078468323,positive,0.9734345078468323
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Excellent,Great...,great,positive,0.8,positive,0.8,positive,0.9286686182022095,positive,0.9286686182022095
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Perfect product!,"The best product and building quality is superb, no matter for the usage if u r a windows user and planning to buy mac.",best product building quality superb matter usage windows user planning buy mac,positive,1.0,positive,1.0,positive,0.9619764685630798,positive,0.9619764685630798
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Simply awesome,"This laptop is great and best for Students and programmers.

A lot of people will tell you that you can't install cracked apps but there are lots of options.

The battery is best no laptop comes close to it in terms of battery.

The keyboard and trackpad are the best that I have ever uses in any laptop especially the keyboard that is spot on the backlit is the best among all the laptops.

Coming to performance M2 chip will handle anything you throw at it but to mention M2 chip has slower SSD ...
READ MORE",laptop great best students programmers lot people tell cant install cracked apps lots options battery best laptop comes close terms battery keyboard trackpad best ever uses laptop especially keyboard spot backlit best among laptops coming performance chip handle anything throw mention chip slower ssd read,positive,0.7571428571428571,positive,0.7571428571428571,positive,0.8914986252784729,positive,0.8914986252784729
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Fabulous!,"This MacBook is a fine wine ..
Go for it without any second thought.. 💗♾️🍷",macbook fine wine without second thought,positive,0.20833333333333334,positive,0.20833333333333334,positive,0.974586009979248,positive,0.974586009979248
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Perfect product!,"Used for 2 months
Pros:
1.Performance is really good but 8gb ram will not be enough if you're doing video editing
2.Battery life is absolutely amazing
3. This was my first MacOs experience and I can say that Windows is better. There are some things that MacOS does better but it's not enough
4. I've played some games only a few. Not for gaming
5. Display , build, keyboard, touchpad , webcam and speakers are all very good
Cons:
1. It's very expensive just for an additional 256gb or 8gb ram
...
READ MORE",used months pros 1performance really good 8gb ram enough youre video editing 2battery life absolutely amazing first macos experience say windows better things macos better enough ive played games gaming display build keyboard touchpad webcam speakers good cons expensive additional 256gb 8gb ram read,positive,0.25916666666666666,positive,0.25916666666666666,positive,0.837018609046936,positive,0.837018609046936
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Fabulous!,Just phenomenal. My words can't describe this machine.,phenomenal words cant describe machine,positive,0.5,positive,0.5,positive,0.9525041580200195,positive,0.9525041580200195
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Must buy!,Loved it❤️,loved,positive,0.7,positive,0.7,positive,0.9792174100875854,positive,0.9792174100875854
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Brilliant,"Been waiting to buy a macbook since M1 lunch, but finally bought Air M2 because of BBD in Flipkart. I got it at an unbelievable price. But I was a little disappointed with the delivery as it got delivered after 4 days after it came out for delivery.

I think I don't need to talk anything about Macbook Air M2 performance, it's literally awesome and no window laptop can beat it's battery.",waiting buy macbook since lunch finally bought air bbd flipkart got unbelievable price little disappointed delivery got delivered days came delivery think dont need talk anything macbook air performance literally awesome window laptop beat battery,neutral,-0.0375,neutral,-0.0375,negative,0.39016035199165344,negative,0.39016035199165344
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Worth every penny,Totally Satisfied with this powerful machine. ✨,totally satisfied powerful machine,positive,0.4,positive,0.4,positive,0.9890700578689575,positive,0.9890700578689575
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Worth every penny,"Just one word
Awesome 😊",one word awesome,positive,1.0,positive,1.0,positive,0.9633685946464539,positive,0.9633685946464539
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,4,Wonderful,"I bought this Mac bcz I wanted to buy a MAC! Using it for last 1 week, initial impression is great. Will update the review in future I get spare time.",bought mac bcz wanted buy mac using last week initial impression great update review future get spare time,positive,0.2,positive,0.2,positive,0.9578737616539001,positive,0.9578737616539001
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,4,Value-for-money,I have used it for almost a year and my experience was great.,used almost year experience great,positive,0.8,positive,0.8,positive,0.980904757976532,positive,0.980904757976532
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,4,Worth the money,"Got it in BBD, it's an amazing machine working so good, got a good deal... thanks Flipkart 😎",got bbd amazing machine working good got good deal thanks flipkart,positive,0.55,positive,0.55,positive,0.9844878315925598,positive,0.9844878315925598
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,4,Good choice,There is no need to review this product as when it comes to apple it gives you the best and premium feel. Though the MacBook is good the only disadvantage is the storage issue as it doesn't provide greater storage capacity.,need review product comes apple gives best premium feel though macbook good disadvantage storage issue doesnt provide greater storage capacity,positive,0.55,positive,0.55,positive,0.45628634095191956,positive,0.45628634095191956
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Terrific,Great laptop value for money.,great laptop value money,positive,0.8,positive,0.8,positive,0.9766857028007507,positive,0.9766857028007507
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Perfect product!,"Apple Macbook Air M2 is my first laptop and I don't even need to elaborate on the quality and user friendliness of Apple devices. They always set the bar high when it comes to attention to detail like multiple device integration in the Apple ecosystem. No other company till now has been able to accomplish this feat so efficiently. Everything is so seamless that we are in awe of Apple products. No doubt these are premium and costly devices but we get our money's worth over a long duration of t...
READ MORE",apple macbook air first laptop dont even need elaborate quality user friendliness apple devices always set bar high comes attention detail like multiple device integration apple ecosystem company till able accomplish feat efficiently everything seamless awe apple products doubt premium costly devices get moneys worth long duration read,positive,0.23225,positive,0.23225,positive,0.9740689992904663,positive,0.9740689992904663
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Fabulous!,"Its a light weight powerful machine which is smooth and has zero lags.
The keypad quality is good.
Midnight black color looks very elegant.",light weight powerful machine smooth zero lags keypad quality good midnight black color looks elegant,positive,0.38055555555555554,positive,0.38055555555555554,positive,0.9556217193603516,positive,0.9556217193603516
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Excellent,Nice,nice,positive,0.6,positive,0.6,positive,0.774058997631073,positive,0.774058997631073
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Terrific,I bought the product during BBD 2023 at a good offer price. I am a first time mac user and got fascinated with the design and build quality of the Macbook. I feel like and excellent purchase.,bought product bbd 2023 good offer price first time mac user got fascinated design build quality macbook feel like excellent purchase,positive,0.65,positive,0.65,positive,0.9809369444847107,positive,0.9809369444847107
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Wonderful,"Good product ,battery backup also good",good product battery backup also good,positive,0.7,positive,0.7,positive,0.9489203691482544,positive,0.9489203691482544
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,5,Terrific purchase,"Overall a product that never disappoints. The only thing that u don't like in this black colour is a fingerprint magnet every time you touch it, it gets full of fingerprints.",overall product never disappoints thing dont like black colour fingerprint magnet every time touch gets full fingerprints,neutral,0.04583333333333333,neutral,0.04583333333333333,positive,0.36759793758392334,positive,0.36759793758392334
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,4,Very Good,Premium And good performance,premium good performance,positive,0.7,positive,0.7,positive,0.9475549459457397,positive,0.9475549459457397
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey)...,4.7,"15,210",900,3,Good,The hinge is too tight and it will open 10mm automatically after close,hinge tight open 10mm automatically close,negative,-0.08928571428571429,negative,-0.08928571428571429,negative,0.6762345433235168,negative,0.6762345433235168
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Value-for-money,"Almost good performance, design but touch pad and battery back up not good.",almost good performance design touch pad battery back good,positive,0.11666666666666665,positive,0.11666666666666665,negative,0.6114903688430786,negative,0.6114903688430786
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Must buy!,"Changing the feedback after almost a month. In the start battery didn't even lasted for more than 30 mins. When I complained to HP customer support, they sent their engineer and a new battery was installed without any problem. Now it's working great. Great laptop and also great experience provided by customer service of HP.",changing feedback almost month start battery didnt even lasted mins complained customer support sent engineer new battery installed without problem working great great laptop also great experience provided customer service,positive,0.45606060606060606,positive,0.45606060606060606,positive,0.7479557394981384,positive,0.7479557394981384
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Nice product,Amazing one,amazing one,positive,0.6000000000000001,positive,0.6000000000000001,positive,0.9577603340148926,positive,0.9577603340148926
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Worth every penny,"If it fits in your budget, then you have to stop searching and go for it. The best delivery from HP Pavilion.",fits budget stop searching best delivery pavilion,positive,1.0,positive,1.0,positive,0.9458873867988586,positive,0.9458873867988586
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Classy product,Good for Administrative work,good administrative work,positive,0.7,positive,0.7,positive,0.8567158579826355,positive,0.8567158579826355
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Wonderful,"I m writing review after using one month.
Very good product from HP and very smooth
Performance I m fully satisfied with this laptop thaks Flipkart for safe delivery",writing review using one month good product smooth performance fully satisfied laptop thaks flipkart safe delivery,positive,0.6074999999999999,positive,0.6074999999999999,positive,0.9669977426528931,positive,0.9669977426528931
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Must buy!,"Very good Laptop and value for money. Delivery was very fast, thanks a lot to Flipkart.",good laptop value money delivery fast thanks lot flipkart,positive,0.4566666666666666,positive,0.4566666666666666,positive,0.9854189157485962,positive,0.9854189157485962
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Terrific,The product is stilish and worth of cost,product stilish worth cost,positive,0.3,positive,0.3,negative,0.7073291540145874,negative,0.7073291540145874
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Awesome,"Nice loptop.
Design is good.
Performance is also good.
Battery pack up is less and needed to improve.
Hp laptop is good for students and coding students.
Value for money.
Satisfied.",nice loptop design good performance also good battery pack less needed improve laptop good students coding students value money satisfied,positive,0.5055555555555555,positive,0.5055555555555555,positive,0.9297158718109131,positive,0.9297158718109131
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,3,Good,"battery backup very low only 2 to 3 hours
display qulity not good
fan sound very high
over heat issue",battery backup low hours display qulity good fan sound high heat issue,positive,0.051600000000000014,positive,0.051600000000000014,negative,0.8357888460159302,negative,0.8357888460159302
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Fabulous!,Best gift for my daughter value of money,best gift daughter value money,positive,1.0,positive,1.0,positive,0.9810442328453064,positive,0.9810442328453064
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Very Good,"Amazing product from HP...
Value for Money💰👍.",amazing product value money,positive,0.6000000000000001,positive,0.6000000000000001,positive,0.984131395816803,positive,0.984131395816803
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Wonderful,"Got at good price of this configuration.
Pros- Very light and slim. Looks nice, sound is awesome.. Processor wise fast, Design looks great.
Cons-Resolution is not satisfactory. Battery gets down very fast.
Overall value for money product. Happy wid it, hope for long lasting service...",got good price configuration pros light slim looks nice sound awesome processor wise fast design looks great consresolution satisfactory battery gets fast overall value money product happy wid hope long lasting service,positive,0.4124603174603174,positive,0.4124603174603174,positive,0.9330668449401855,positive,0.9330668449401855
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Mind-blowing purchase,Battery backup need to improve ...rest all stunning performance at this range,battery backup need improve rest stunning performance range,positive,0.5,positive,0.5,neutral,0.5864045023918152,neutral,0.5864045023918152
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Good quality product,It's a good laptop but I would suggest to go for a latest upgrade in this price range. I got it at 58k.,good laptop would suggest latest upgrade price range got 58k,positive,0.6,positive,0.6,positive,0.875130832195282,positive,0.875130832195282
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Very Good,Cool professional one!!,cool professional one,positive,0.253125,positive,0.253125,positive,0.9579002261161804,positive,0.9579002261161804
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Value-for-money,Don't meet my expectations for Battery backup.,dont meet expectations battery backup,neutral,0.0,neutral,0.0,negative,0.7983110547065735,negative,0.7983110547065735
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Highly recommended,"Good one as per the price range. You can find other laptops as well with the same pricing and advanced features but HP gives you that brand value and assurance. Go for it, if you are not an extensive user and need a light and stable well built product.",good one per price range find laptops well pricing advanced features gives brand value assurance extensive user need light stable well built product,positive,0.22916666666666666,positive,0.22916666666666666,positive,0.8976802229881287,positive,0.8976802229881287
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Fabulous!,Good product for office use. Highly satisfied. It comes with backlit... Very sim,good product office use highly satisfied comes backlit sim,positive,0.4666666666666666,positive,0.4666666666666666,positive,0.9830886721611023,positive,0.9830886721611023
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Great product,GOOD,good,positive,0.7,positive,0.7,positive,0.6763386130332947,positive,0.6763386130332947
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Nice product,"Laptop is ok value for money , but battery backup is less and display average",laptop value money battery backup less display average,positive,0.06111111111111112,positive,0.06111111111111112,neutral,0.5008175373077393,neutral,0.5008175373077393
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Mind-blowing purchase,It was good purchase,good purchase,positive,0.7,positive,0.7,positive,0.9538931846618652,positive,0.9538931846618652
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,3,Good,It heats up even with running simple apps. battery drains up quickly. however processor is fast. Design looks good.,heats even running simple apps battery drains quickly however processor fast design looks good,positive,0.30833333333333335,positive,0.30833333333333335,positive,0.870248019695282,positive,0.870248019695282
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Good quality product,"Initial experience was gud

Will post after 1mnth usage

Got 39990 in BBD",initial experience gud post 1mnth usage got 39990 bbd,neutral,0.0,neutral,0.0,positive,0.5369592905044556,positive,0.5369592905044556
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Value-for-money,Nice look ... affordable price... smooth functioning,nice look affordable price smooth functioning,positive,0.5,positive,0.5,positive,0.950111448764801,positive,0.950111448764801
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,4,Good quality product,Ok,,positive,0.5,positive,0.5,positive,0.4870164394378662,positive,0.4870164394378662
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Brilliant,Awesome product 👌 love it,awesome product love,positive,0.75,positive,0.75,positive,0.9808510541915894,positive,0.9808510541915894
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Super!,Very nice product,nice product,positive,0.78,positive,0.78,positive,0.9448643922805786,positive,0.9448643922805786
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Super!,👍 nice laptop,nice laptop,positive,0.6,positive,0.6,positive,0.9648838043212891,positive,0.9648838043212891
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,"5,248",272,5,Best in the market!,Nice working,nice working,positive,0.6,positive,0.6,positive,0.9351844191551208,positive,0.9351844191551208
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Awesome,"Review after 3days:
1. Excellent display for this budget.
2. Performance is good too.
3. The only con I noticed is the battery, battery backup is only 3-4 hours only.",review 3days excellent display budget performance good con noticed battery battery backup hours,positive,0.33999999999999997,positive,0.33999999999999997,positive,0.8824833631515503,positive,0.8824833631515503
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Mind-blowing purchase,Excellent product look wise and performance wise superb product you can use for office and student and business purpose best laptop at these price,excellent product look wise performance wise superb product use office student business purpose best laptop price,positive,0.8800000000000001,positive,0.8800000000000001,positive,0.9779002070426941,positive,0.9779002070426941
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Highly recommended,The laptop is really good. But I am bit confused as some of the reviews says it has baclit keyboard. This feature is not available in this model.,laptop really good bit confused reviews says baclit keyboard feature available model,neutral,0.033333333333333305,neutral,0.033333333333333305,positive,0.42885249853134155,positive,0.42885249853134155
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Worth the money,Awesome machine but battery disappointed 😞,awesome machine battery disappointed,positive,0.125,positive,0.125,negative,0.7654703855514526,negative,0.7654703855514526
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Highly recommended,"I purchased this laptop on june 08...
Now its june 15 .. it working fine
I am purchasing this for coding..
Simple work run smoothly
But streaming or gaming it cause little bit heating...
Overall its very good laptop..

After reading so many reviews , i didn't like to buy this but i give it a try and it works fine...
Thank you dell and flipcart ....",purchased laptop june june working fine purchasing coding simple work run smoothly streaming gaming cause little bit heating overall good laptop reading many reviews didnt like buy give try works fine thank dell flipcart,positive,0.30697916666666664,positive,0.30697916666666664,positive,0.8980231285095215,positive,0.8980231285095215
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Terrific purchase,Nice everything is best this price range 👍and angel view is very good 😊.,nice everything best price range angel view good,positive,0.8366666666666666,positive,0.8366666666666666,positive,0.982804536819458,positive,0.982804536819458
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Brilliant,It's nice and Good product 👍,nice good product,positive,0.6499999999999999,positive,0.6499999999999999,positive,0.9740289449691772,positive,0.9740289449691772
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Mind-blowing purchase,"Good product💙💙
I love is product 🥰🥰🥰",good product love product,positive,0.6,positive,0.6,positive,0.9856162071228027,positive,0.9856162071228027
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Value-for-money,Overall good product in this price range.only need for improvement battery.,overall good product price rangeonly need improvement battery,positive,0.35,positive,0.35,positive,0.9499431848526001,positive,0.9499431848526001
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Delightful,design is not good because flap is touching to surface and its always take the load when its open and close and due to design air flow is not going to back side it will be flow towards upside. Display quality is very good and power backup is 5 hour when official work and 3 hour approx when multiple application and during watching movies.,design good flap touching surface always take load open close due design air flow going back side flow towards upside display quality good power backup hour official work hour approx multiple application watching movies,positive,0.13357142857142856,positive,0.13357142857142856,negative,0.524878740310669,negative,0.524878740310669
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Decent product,Good 👍,good,positive,0.7,positive,0.7,positive,0.9402067065238953,positive,0.9402067065238953
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Excellent,Very gud,gud,positive,0.2,positive,0.2,positive,0.9140433073043823,positive,0.9140433073043823
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Great product,First of all I was shocked 😱when I turned on first time it has backlight keyboard which is not mentioned in details and the performance is so smooth it has 120 hz display the display is feels like 2k the clear details and the viewing angel's are also good the design really feels premium quality and it's has thin bezels this laptop is my expectations above I loved it 🥰,first shocked turned first time backlight keyboard mentioned details performance smooth 120 display display feels like clear details viewing angels also good design really feels premium quality thin bezels laptop expectations loved,positive,0.15,positive,0.15,positive,0.9737796187400818,positive,0.9737796187400818
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Worth every penny,"Nice Product,Loved it",nice productloved,positive,0.6,positive,0.6,positive,0.9723817706108093,positive,0.9723817706108093
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Best in the market!,"Awesome
Value for Money
Best for regular use
Not with keyboard backlight",awesome value money best regular use keyboard backlight,positive,0.6666666666666666,positive,0.6666666666666666,positive,0.8658370971679688,positive,0.8658370971679688
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Best in the market!,Nice but baitry only 2-3 hour,nice baitry hour,positive,0.3,positive,0.3,positive,0.7456523180007935,positive,0.7456523180007935
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Highly recommended,Overall laptop is best but it get heat too fast and when it heated it works slow,overall laptop best get heat fast heated works slow,positive,0.22499999999999998,positive,0.22499999999999998,negative,0.567489504814148,negative,0.567489504814148
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Good quality product,"This is my first leptop very nice 👍
Best performance ever 😅",first leptop nice best performance ever,positive,0.6766666666666667,positive,0.6766666666666667,positive,0.9885097146034241,positive,0.9885097146034241
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Just okay,"Its okay.... Battery 🔋 worst ,too.much",okay battery worst toomuch,negative,-0.25,negative,-0.25,negative,0.5959985852241516,negative,0.5959985852241516
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Good choice,Fully value for money...full Paisa wasool but battery is very poor also little heating problem and performance is good at this price ...I am a student of competitive examination and reviewing this after using 1 week..🤑🤑,fully value moneyfull paisa wasool battery poor also little heating problem performance good price student competitive examination reviewing using week,neutral,-0.002500000000000021,neutral,-0.002500000000000021,positive,0.8866071701049805,positive,0.8866071701049805
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Super!,Product is nice everything is good but battery is poor battery backup is very baad,product nice everything good battery poor battery backup baad,positive,0.27499999999999997,positive,0.27499999999999997,negative,0.46588221192359924,negative,0.46588221192359924
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Excellent,Very very nice very nice very great very good,nice nice great good,positive,0.8674999999999999,positive,0.8674999999999999,positive,0.9752587080001831,positive,0.9752587080001831
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Excellent,It's g good product,good product,positive,0.7,positive,0.7,positive,0.9625707864761353,positive,0.9625707864761353
